Origin,Destination,Approved,source_file
INCOZ - VHHX,INCOZ - NZWN,False,A320.csv
INCOZ - VNKT,INCOZ - NZWN,False,A320.csv
INCOZ - WADD,INCOZ - NZWN,False,A320.csv
INCOZ - WSSS,INCOZ - NZWN,False,A320.csv
INCOZ - YBBN,INCOZ - NZWN,True,A320.csv
INCOZ - YBCG,INCOZ - NZWN,True,A320.csv
INCOZ - YBHM,INCOZ - NZWN,False,A320.csv
INCOZ - YBMK,INCOZ - NZWN,False,A320.csv
INCOZ - YBRK,INCOZ - NZWN,False,A320.csv
INCOZ - YBSU,INCOZ - NZWN,False,A320.csv
INCOZ - YMHB,INCOZ - NZWN,False,A320.csv
INCOZ - YMLT,INCOZ - NZWN,False,A320.csv
INCOZ - YMML,INCOZ - NZWN,True,A320.csv
INCOZ - YPAD,INCOZ - NZWN,True,A320.csv
INCOZ - YPPH,INCOZ - NZWN,False,A320.csv
INCOZ - YSCB,INCOZ - NZWN,False,A320.csv
INCOZ - YSSY,INCOZ - NZWN,True,A320.csv
INCOZ - NFFN,INCOZ - NZWR,False,A320.csv
INCOZ - NZAA,INCOZ - NZWR,False,A320.csv
INCOZ - NZCH,INCOZ - NZWR,False,A320.csv
INCOZ - NZGS,INCOZ - NZWR,False,A320.csv
INCOZ - NZMF,INCOZ - NZWR,False,A320.csv
INCOZ - NZMJ,INCOZ - NZWR,False,A320.csv
INCOZ - NZNS,INCOZ - NZWR,False,A320.csv
INCOZ - NZNV,INCOZ - NZWR,False,A320.csv
INCOZ - NZQE,INCOZ - NZWR,False,A320.csv
INCOZ - NZQN,INCOZ - NZWR,False,A320.csv
INCOZ - NZRO,INCOZ - NZWR,False,A320.csv
INCOZ - NZTL,INCOZ - NZWR,False,A320.csv
INCOZ - NZWN,INCOZ - NZWR,False,A320.csv
INCOZ - NZWR,INCOZ - NZWR,False,A320.csv
INCOZ - NZWS,INCOZ - NZWR,False,A320.csv
INCOZ - RJAA,INCOZ - NZWR,False,A320.csv
INCOZ - RJCC,INCOZ - NZWR,False,A320.csv
INCOZ - RJOA,INCOZ - NZWR,False,A320.csv
INCOZ - RJOO,INCOZ - NZWR,False,A320.csv
INCOZ - RKPK,INCOZ - NZWR,False,A320.csv
INCOZ - VHHX,INCOZ - NZWR,False,A320.csv
INCOZ - VNKT,INCOZ - NZWR,False,A320.csv
INCOZ - WADD,INCOZ - NZWR,False,A320.csv
INCOZ - WSSS,INCOZ - NZWR,False,A320.csv
INCOZ - YBBN,INCOZ - NZWR,False,A320.csv
INCOZ - YBCG,INCOZ - NZWR,False,A320.csv
INCOZ - YBHM,INCOZ - NZWR,False,A320.csv
INCOZ - YBMK,INCOZ - NZWR,False,A320.csv
INCOZ - YBRK,INCOZ - NZWR,False,A320.csv
INCOZ - YBSU,INCOZ - NZWR,False,A320.csv
INCOZ - YMHB,INCOZ - NZWR,False,A320.csv
INCOZ - YMLT,INCOZ - NZWR,False,A320.csv
INCOZ - YMML,INCOZ - NZWR,False,A320.csv
INCOZ - YPAD,INCOZ - NZWR,False,A320.csv
INCOZ - YPPH,INCOZ - NZWR,False,A320.csv
INCOZ - YSCB,INCOZ - NZWR,False,A320.csv
INCOZ - YSSY,INCOZ - NZWR,False,A320.csv
INCOZ - NFFN,INCOZ - NZWS,False,A320.csv
INCOZ - NZAA,INCOZ - NZWS,False,A320.csv
INCOZ - NZCH,INCOZ - NZWS,False,A320.csv
INCOZ - NZGS,INCOZ - NZWS,False,A320.csv
INCOZ - NZMF,INCOZ - NZWS,False,A320.csv
INCOZ - NZMJ,INCOZ - NZWS,False,A320.csv
INCOZ - NZNS,INCOZ - NZWS,False,A320.csv
INCOZ - NZNV,INCOZ - NZWS,False,A320.csv
INCOZ - NZQE,INCOZ - NZWS,False,A320.csv
INCOZ - NZQN,INCOZ - NZWS,False,A320.csv
INCOZ - NZRO,INCOZ - NZWS,False,A320.csv
INCOZ - NZTL,INCOZ - NZWS,False,A320.csv
INCOZ - NZWN,INCOZ - NZWS,False,A320.csv
INCOZ - NZWR,INCOZ - NZWS,False,A320.csv
INCOZ - NZWS,INCOZ - NZWS,False,A320.csv
INCOZ - RJAA,INCOZ - NZWS,False,A320.csv
INCOZ - RJCC,INCOZ - NZWS,False,A320.csv
INCOZ - RJOA,INCOZ - NZWS,False,A320.csv
INCOZ - RJOO,INCOZ - NZWS,False,A320.csv
INCOZ - RKPK,INCOZ - NZWS,False,A320.csv
INCOZ - VHHX,INCOZ - NZWS,False,A320.csv
INCOZ - VNKT,INCOZ - NZWS,False,A320.csv
INCOZ - WADD,INCOZ - NZWS,False,A320.csv
INCOZ - WSSS,INCOZ - NZWS,False,A320.csv
INCOZ - YBBN,INCOZ - NZWS,False,A320.csv
INCOZ - YBCG,INCOZ - NZWS,False,A320.csv
INCOZ - YBHM,INCOZ - NZWS,False,A320.csv
INCOZ - YBMK,INCOZ - NZWS,False,A320.csv
INCOZ - YBRK,INCOZ - NZWS,False,A320.csv
INCOZ - YBSU,INCOZ - NZWS,False,A320.csv
INCOZ - YMHB,INCOZ - NZWS,False,A320.csv
INCOZ - YMLT,INCOZ - NZWS,False,A320.csv
INCOZ - YMML,INCOZ - NZWS,False,A320.csv
INCOZ - YPAD,INCOZ - NZWS,False,A320.csv
INCOZ - YPPH,INCOZ - NZWS,False,A320.csv
INCOZ - YSCB,INCOZ - NZWS,False,A320.csv
INCOZ - YSSY,INCOZ - NZWS,False,A320.csv
INCOZ - NFFN,INCOZ - RJAA,False,A320.csv
INCOZ - NZAA,INCOZ - RJAA,False,A320.csv
INCOZ - NZCH,INCOZ - RJAA,False,A320.csv
INCOZ - NZGS,INCOZ - RJAA,False,A320.csv
INCOZ - NZMF,INCOZ - RJAA,False,A320.csv
INCOZ - NZMJ,INCOZ - RJAA,False,A320.csv
INCOZ - NZNS,INCOZ - RJAA,False,A320.csv
INCOZ - NZNV,INCOZ - RJAA,False,A320.csv
INCOZ - NZQE,INCOZ - RJAA,False,A320.csv
INCOZ - NZQN,INCOZ - RJAA,False,A320.csv
INCOZ - NZRO,INCOZ - RJAA,False,A320.csv
INCOZ - NZTL,INCOZ - RJAA,False,A320.csv
INCOZ - NZWN,INCOZ - RJAA,False,A320.csv
INCOZ - NZWR,INCOZ - RJAA,False,A320.csv
INCOZ - NZWS,INCOZ - RJAA,False,A320.csv
INCOZ - RJAA,INCOZ - RJAA,False,A320.csv
INCOZ - RJCC,INCOZ - RJAA,False,A320.csv
INCOZ - RJOA,INCOZ - RJAA,False,A320.csv
INCOZ - RJOO,INCOZ - RJAA,False,A320.csv
INCOZ - RKPK,INCOZ - RJAA,False,A320.csv
INCOZ - VHHX,INCOZ - RJAA,False,A320.csv
INCOZ - VNKT,INCOZ - RJAA,False,A320.csv
INCOZ - WADD,INCOZ - RJAA,False,A320.csv
INCOZ - WSSS,INCOZ - RJAA,False,A320.csv
INCOZ - YBBN,INCOZ - RJAA,False,A320.csv
INCOZ - YBCG,INCOZ - RJAA,False,A320.csv
INCOZ - YBHM,INCOZ - RJAA,False,A320.csv
INCOZ - YBMK,INCOZ - RJAA,False,A320.csv
INCOZ - YBRK,INCOZ - RJAA,False,A320.csv
INCOZ - YBSU,INCOZ - RJAA,False,A320.csv
INCOZ - YMHB,INCOZ - RJAA,False,A320.csv
INCOZ - YMLT,INCOZ - RJAA,False,A320.csv
INCOZ - YMML,INCOZ - RJAA,False,A320.csv
INCOZ - YPAD,INCOZ - RJAA,False,A320.csv
INCOZ - YPPH,INCOZ - RJAA,False,A320.csv
INCOZ - YSCB,INCOZ - RJAA,False,A320.csv
INCOZ - YSSY,INCOZ - RJAA,False,A320.csv
INCOZ - NFFN,INCOZ - RJCC,False,A320.csv
INCOZ - NZAA,INCOZ - RJCC,False,A320.csv
INCOZ - NZCH,INCOZ - RJCC,False,A320.csv
INCOZ - NZGS,INCOZ - RJCC,False,A320.csv
INCOZ - NZMF,INCOZ - RJCC,False,A320.csv
INCOZ - NZMJ,INCOZ - RJCC,False,A320.csv
INCOZ - NZNS,INCOZ - RJCC,False,A320.csv
INCOZ - NZNV,INCOZ - RJCC,False,A320.csv
INCOZ - NZQE,INCOZ - RJCC,False,A320.csv
INCOZ - NZQN,INCOZ - RJCC,False,A320.csv
INCOZ - NZRO,INCOZ - RJCC,False,A320.csv
INCOZ - NZTL,INCOZ - RJCC,False,A320.csv
INCOZ - NZWN,INCOZ - RJCC,False,A320.csv
INCOZ - NZWR,INCOZ - RJCC,False,A320.csv
INCOZ - NZWS,INCOZ - RJCC,False,A320.csv
INCOZ - RJAA,INCOZ - RJCC,False,A320.csv
INCOZ - RJCC,INCOZ - RJCC,False,A320.csv
INCOZ - RJOA,INCOZ - RJCC,False,A320.csv
INCOZ - RJOO,INCOZ - RJCC,False,A320.csv
INCOZ - RKPK,INCOZ - RJCC,False,A320.csv
INCOZ - VHHX,INCOZ - RJCC,False,A320.csv
INCOZ - VNKT,INCOZ - RJCC,False,A320.csv
INCOZ - WADD,INCOZ - RJCC,False,A320.csv
INCOZ - WSSS,INCOZ - RJCC,False,A320.csv
INCOZ - YBBN,INCOZ - RJCC,False,A320.csv
INCOZ - YBCG,INCOZ - RJCC,False,A320.csv
INCOZ - YBHM,INCOZ - RJCC,False,A320.csv
INCOZ - YBMK,INCOZ - RJCC,False,A320.csv
INCOZ - YBRK,INCOZ - RJCC,False,A320.csv
INCOZ - YBSU,INCOZ - RJCC,False,A320.csv
INCOZ - YMHB,INCOZ - RJCC,False,A320.csv
INCOZ - YMLT,INCOZ - RJCC,False,A320.csv
INCOZ - YMML,INCOZ - RJCC,False,A320.csv
INCOZ - YPAD,INCOZ - RJCC,False,A320.csv
INCOZ - YPPH,INCOZ - RJCC,False,A320.csv
INCOZ - YSCB,INCOZ - RJCC,False,A320.csv
INCOZ - YSSY,INCOZ - RJCC,False,A320.csv
INCOZ - NFFN,INCOZ - RJOA,False,A320.csv
INCOZ - NZAA,INCOZ - RJOA,False,A320.csv
INCOZ - NZCH,INCOZ - RJOA,False,A320.csv
INCOZ - NZGS,INCOZ - RJOA,False,A320.csv
INCOZ - NZMF,INCOZ - RJOA,False,A320.csv
INCOZ - NZMJ,INCOZ - RJOA,False,A320.csv
INCOZ - NZNS,INCOZ - RJOA,False,A320.csv
INCOZ - NZNV,INCOZ - RJOA,False,A320.csv
INCOZ - NZQE,INCOZ - RJOA,False,A320.csv
INCOZ - NZQN,INCOZ - RJOA,False,A320.csv
INCOZ - NZRO,INCOZ - RJOA,False,A320.csv
INCOZ - NZTL,INCOZ - RJOA,False,A320.csv
INCOZ - NZWN,INCOZ - RJOA,False,A320.csv
INCOZ - NZWR,INCOZ - RJOA,False,A320.csv
INCOZ - NZWS,INCOZ - RJOA,False,A320.csv
INCOZ - RJAA,INCOZ - RJOA,False,A320.csv
INCOZ - RJCC,INCOZ - RJOA,False,A320.csv
INCOZ - RJOA,INCOZ - RJOA,False,A320.csv
INCOZ - RJOO,INCOZ - RJOA,False,A320.csv
INCOZ - RKPK,INCOZ - RJOA,False,A320.csv
INCOZ - VHHX,INCOZ - RJOA,False,A320.csv
INCOZ - VNKT,INCOZ - RJOA,False,A320.csv
INCOZ - WADD,INCOZ - RJOA,False,A320.csv
INCOZ - WSSS,INCOZ - RJOA,False,A320.csv
INCOZ - YBBN,INCOZ - RJOA,False,A320.csv
INCOZ - YBCG,INCOZ - RJOA,False,A320.csv
INCOZ - YBHM,INCOZ - RJOA,False,A320.csv
INCOZ - YBMK,INCOZ - RJOA,False,A320.csv
INCOZ - YBRK,INCOZ - RJOA,False,A320.csv
INCOZ - YBSU,INCOZ - RJOA,False,A320.csv
INCOZ - YMHB,INCOZ - RJOA,False,A320.csv
INCOZ - YMLT,INCOZ - RJOA,False,A320.csv
INCOZ - YMML,INCOZ - RJOA,False,A320.csv
INCOZ - YPAD,INCOZ - RJOA,False,A320.csv
INCOZ - YPPH,INCOZ - RJOA,False,A320.csv
INCOZ - YSCB,INCOZ - RJOA,False,A320.csv
INCOZ - YSSY,INCOZ - RJOA,False,A320.csv
INCOZ - NFFN,INCOZ - RJOO,False,A320.csv
INCOZ - NZAA,INCOZ - RJOO,False,A320.csv
INCOZ - NZCH,INCOZ - RJOO,False,A320.csv
INCOZ - NZGS,INCOZ - RJOO,False,A320.csv
INCOZ - NZMF,INCOZ - RJOO,False,A320.csv
INCOZ - NZMJ,INCOZ - RJOO,False,A320.csv
INCOZ - NZNS,INCOZ - RJOO,False,A320.csv
INCOZ - NZNV,INCOZ - RJOO,False,A320.csv
INCOZ - NZQE,INCOZ - RJOO,False,A320.csv
INCOZ - NZQN,INCOZ - RJOO,False,A320.csv
INCOZ - NZRO,INCOZ - RJOO,False,A320.csv
INCOZ - NZTL,INCOZ - RJOO,False,A320.csv
INCOZ - NZWN,INCOZ - RJOO,False,A320.csv
INCOZ - NZWR,INCOZ - RJOO,False,A320.csv
INCOZ - NZWS,INCOZ - RJOO,False,A320.csv
INCOZ - RJAA,INCOZ - RJOO,False,A320.csv
INCOZ - RJCC,INCOZ - RJOO,False,A320.csv
INCOZ - RJOA,INCOZ - RJOO,False,A320.csv
INCOZ - RJOO,INCOZ - RJOO,False,A320.csv
INCOZ - RKPK,INCOZ - RJOO,False,A320.csv
INCOZ - VHHX,INCOZ - RJOO,False,A320.csv
INCOZ - VNKT,INCOZ - RJOO,False,A320.csv
INCOZ - WADD,INCOZ - RJOO,False,A320.csv
INCOZ - WSSS,INCOZ - RJOO,False,A320.csv
INCOZ - YBBN,INCOZ - RJOO,False,A320.csv
INCOZ - YBCG,INCOZ - RJOO,False,A320.csv
INCOZ - YBHM,INCOZ - RJOO,False,A320.csv
INCOZ - YBMK,INCOZ - RJOO,False,A320.csv
INCOZ - YBRK,INCOZ - RJOO,False,A320.csv
INCOZ - YBSU,INCOZ - RJOO,False,A320.csv
INCOZ - YMHB,INCOZ - RJOO,False,A320.csv
INCOZ - YMLT,INCOZ - RJOO,False,A320.csv
INCOZ - YMML,INCOZ - RJOO,False,A320.csv
INCOZ - YPAD,INCOZ - RJOO,False,A320.csv
INCOZ - YPPH,INCOZ - RJOO,False,A320.csv
INCOZ - YSCB,INCOZ - RJOO,False,A320.csv
INCOZ - YSSY,INCOZ - RJOO,False,A320.csv
INCOZ - NFFN,INCOZ - RKPK,False,A320.csv
INCOZ - NZAA,INCOZ - RKPK,False,A320.csv
INCOZ - NZCH,INCOZ - RKPK,False,A320.csv
INCOZ - NZGS,INCOZ - RKPK,False,A320.csv
INCOZ - NZMF,INCOZ - RKPK,False,A320.csv
INCOZ - NZMJ,INCOZ - RKPK,False,A320.csv
INCOZ - NZNS,INCOZ - RKPK,False,A320.csv
INCOZ - NZNV,INCOZ - RKPK,False,A320.csv
INCOZ - NZQE,INCOZ - RKPK,False,A320.csv
INCOZ - NZQN,INCOZ - RKPK,False,A320.csv
INCOZ - NZRO,INCOZ - RKPK,False,A320.csv
INCOZ - NZTL,INCOZ - RKPK,False,A320.csv
INCOZ - NZWN,INCOZ - RKPK,False,A320.csv
INCOZ - NZWR,INCOZ - RKPK,False,A320.csv
INCOZ - NZWS,INCOZ - RKPK,False,A320.csv
INCOZ - RJAA,INCOZ - RKPK,False,A320.csv
INCOZ - RJCC,INCOZ - RKPK,False,A320.csv
INCOZ - RJOA,INCOZ - RKPK,False,A320.csv
INCOZ - RJOO,INCOZ - RKPK,False,A320.csv
INCOZ - RKPK,INCOZ - RKPK,False,A320.csv
INCOZ - VHHX,INCOZ - RKPK,False,A320.csv
INCOZ - VNKT,INCOZ - RKPK,False,A320.csv
INCOZ - WADD,INCOZ - RKPK,False,A320.csv
INCOZ - WSSS,INCOZ - RKPK,False,A320.csv
INCOZ - YBBN,INCOZ - RKPK,False,A320.csv
INCOZ - YBCG,INCOZ - RKPK,False,A320.csv
INCOZ - YBHM,INCOZ - RKPK,False,A320.csv
INCOZ - YBMK,INCOZ - RKPK,False,A320.csv
INCOZ - YBRK,INCOZ - RKPK,False,A320.csv
INCOZ - YBSU,INCOZ - RKPK,False,A320.csv
INCOZ - YMHB,INCOZ - RKPK,False,A320.csv
INCOZ - YMLT,INCOZ - RKPK,False,A320.csv
INCOZ - YMML,INCOZ - RKPK,False,A320.csv
INCOZ - YPAD,INCOZ - RKPK,False,A320.csv
INCOZ - YPPH,INCOZ - RKPK,False,A320.csv
INCOZ - YSCB,INCOZ - RKPK,False,A320.csv
INCOZ - YSSY,INCOZ - RKPK,False,A320.csv
INCOZ - NFFN,INCOZ - VHHX,False,A320.csv
INCOZ - NZAA,INCOZ - VHHX,False,A320.csv
INCOZ - NZCH,INCOZ - VHHX,False,A320.csv
INCOZ - NZGS,INCOZ - VHHX,False,A320.csv
INCOZ - NZMF,INCOZ - VHHX,False,A320.csv
INCOZ - NZMJ,INCOZ - VHHX,False,A320.csv
INCOZ - NZNS,INCOZ - VHHX,False,A320.csv
INCOZ - NZNV,INCOZ - VHHX,False,A320.csv
INCOZ - NZQE,INCOZ - VHHX,False,A320.csv
INCOZ - NZQN,INCOZ - VHHX,False,A320.csv
INCOZ - NZRO,INCOZ - VHHX,False,A320.csv
INCOZ - NZTL,INCOZ - VHHX,False,A320.csv
INCOZ - NZWN,INCOZ - VHHX,False,A320.csv
INCOZ - NZWR,INCOZ - VHHX,False,A320.csv
INCOZ - NZWS,INCOZ - VHHX,False,A320.csv
INCOZ - RJAA,INCOZ - VHHX,False,A320.csv
INCOZ - RJCC,INCOZ - VHHX,False,A320.csv
INCOZ - RJOA,INCOZ - VHHX,False,A320.csv
INCOZ - RJOO,INCOZ - VHHX,False,A320.csv
INCOZ - RKPK,INCOZ - VHHX,False,A320.csv
INCOZ - VHHX,INCOZ - VHHX,False,A320.csv
INCOZ - VNKT,INCOZ - VHHX,False,A320.csv
INCOZ - WADD,INCOZ - VHHX,False,A320.csv
INCOZ - WSSS,INCOZ - VHHX,False,A320.csv
INCOZ - YBBN,INCOZ - VHHX,False,A320.csv
INCOZ - YBCG,INCOZ - VHHX,False,A320.csv
INCOZ - YBHM,INCOZ - VHHX,False,A320.csv
INCOZ - YBMK,INCOZ - VHHX,False,A320.csv
INCOZ - YBRK,INCOZ - VHHX,False,A320.csv
INCOZ - YBSU,INCOZ - VHHX,False,A320.csv
INCOZ - YMHB,INCOZ - VHHX,False,A320.csv
INCOZ - YMLT,INCOZ - VHHX,False,A320.csv
INCOZ - YMML,INCOZ - VHHX,False,A320.csv
INCOZ - YPAD,INCOZ - VHHX,False,A320.csv
INCOZ - YPPH,INCOZ - VHHX,False,A320.csv
INCOZ - YSCB,INCOZ - VHHX,False,A320.csv
INCOZ - YSSY,INCOZ - VHHX,False,A320.csv
INCOZ - NFFN,INCOZ - VNKT,False,A320.csv
INCOZ - NZAA,INCOZ - VNKT,False,A320.csv
INCOZ - NZCH,INCOZ - VNKT,False,A320.csv
INCOZ - NZGS,INCOZ - VNKT,False,A320.csv
INCOZ - NZMF,INCOZ - VNKT,False,A320.csv
INCOZ - NZMJ,INCOZ - VNKT,False,A320.csv
INCOZ - NZNS,INCOZ - VNKT,False,A320.csv
INCOZ - NZNV,INCOZ - VNKT,False,A320.csv
INCOZ - NZQE,INCOZ - VNKT,False,A320.csv
INCOZ - NZQN,INCOZ - VNKT,False,A320.csv
INCOZ - NZRO,INCOZ - VNKT,False,A320.csv
INCOZ - NZTL,INCOZ - VNKT,False,A320.csv
INCOZ - NZWN,INCOZ - VNKT,False,A320.csv
INCOZ - NZWR,INCOZ - VNKT,False,A320.csv
INCOZ - NZWS,INCOZ - VNKT,False,A320.csv
INCOZ - RJAA,INCOZ - VNKT,False,A320.csv
INCOZ - RJCC,INCOZ - VNKT,False,A320.csv
INCOZ - RJOA,INCOZ - VNKT,False,A320.csv
INCOZ - RJOO,INCOZ - VNKT,False,A320.csv
INCOZ - RKPK,INCOZ - VNKT,False,A320.csv
INCOZ - VHHX,INCOZ - VNKT,False,A320.csv
INCOZ - VNKT,INCOZ - VNKT,False,A320.csv
INCOZ - WADD,INCOZ - VNKT,False,A320.csv
INCOZ - WSSS,INCOZ - VNKT,False,A320.csv
INCOZ - YBBN,INCOZ - VNKT,False,A320.csv
INCOZ - YBCG,INCOZ - VNKT,False,A320.csv
INCOZ - YBHM,INCOZ - VNKT,False,A320.csv
INCOZ - YBMK,INCOZ - VNKT,False,A320.csv
INCOZ - YBRK,INCOZ - VNKT,False,A320.csv
INCOZ - YBSU,INCOZ - VNKT,False,A320.csv
INCOZ - YMHB,INCOZ - VNKT,False,A320.csv
INCOZ - YMLT,INCOZ - VNKT,False,A320.csv
INCOZ - YMML,INCOZ - VNKT,False,A320.csv
INCOZ - YPAD,INCOZ - VNKT,False,A320.csv
INCOZ - YPPH,INCOZ - VNKT,False,A320.csv
INCOZ - YSCB,INCOZ - VNKT,False,A320.csv
INCOZ - YSSY,INCOZ - VNKT,False,A320.csv
INCOZ - NFFN,INCOZ - WADD,False,A320.csv
INCOZ - NZAA,INCOZ - WADD,False,A320.csv
INCOZ - NZCH,INCOZ - WADD,False,A320.csv
INCOZ - NZGS,INCOZ - WADD,False,A320.csv
INCOZ - NZMF,INCOZ - WADD,False,A320.csv
INCOZ - NZMJ,INCOZ - WADD,False,A320.csv
INCOZ - NZNS,INCOZ - WADD,False,A320.csv
INCOZ - NZNV,INCOZ - WADD,False,A320.csv
INCOZ - NZQE,INCOZ - WADD,False,A320.csv
INCOZ - NZQN,INCOZ - WADD,False,A320.csv
INCOZ - NZRO,INCOZ - WADD,False,A320.csv
INCOZ - NZTL,INCOZ - WADD,False,A320.csv
INCOZ - NZWN,INCOZ - WADD,False,A320.csv
INCOZ - NZWR,INCOZ - WADD,False,A320.csv
INCOZ - NZWS,INCOZ - WADD,False,A320.csv
INCOZ - RJAA,INCOZ - WADD,False,A320.csv
INCOZ - RJCC,INCOZ - WADD,False,A320.csv
INCOZ - RJOA,INCOZ - WADD,False,A320.csv
INCOZ - RJOO,INCOZ - WADD,False,A320.csv
INCOZ - RKPK,INCOZ - WADD,False,A320.csv
INCOZ - VHHX,INCOZ - WADD,False,A320.csv
INCOZ - VNKT,INCOZ - WADD,False,A320.csv
INCOZ - WADD,INCOZ - WADD,False,A320.csv
INCOZ - WSSS,INCOZ - WADD,False,A320.csv
INCOZ - YBBN,INCOZ - WADD,False,A320.csv
INCOZ - YBCG,INCOZ - WADD,False,A320.csv
INCOZ - YBHM,INCOZ - WADD,False,A320.csv
INCOZ - YBMK,INCOZ - WADD,False,A320.csv
INCOZ - YBRK,INCOZ - WADD,False,A320.csv
INCOZ - YBSU,INCOZ - WADD,False,A320.csv
INCOZ - YMHB,INCOZ - WADD,False,A320.csv
INCOZ - YMLT,INCOZ - WADD,False,A320.csv
INCOZ - YMML,INCOZ - WADD,False,A320.csv
INCOZ - YPAD,INCOZ - WADD,False,A320.csv
INCOZ - YPPH,INCOZ - WADD,False,A320.csv
INCOZ - YSCB,INCOZ - WADD,False,A320.csv
INCOZ - YSSY,INCOZ - WADD,False,A320.csv
INCOZ - NFFN,INCOZ - WSSS,False,A320.csv
INCOZ - NZAA,INCOZ - WSSS,False,A320.csv
INCOZ - NZCH,INCOZ - WSSS,False,A320.csv
INCOZ - NZGS,INCOZ - WSSS,False,A320.csv
INCOZ - NZMF,INCOZ - WSSS,False,A320.csv
INCOZ - NZMJ,INCOZ - WSSS,False,A320.csv
INCOZ - NZNS,INCOZ - WSSS,False,A320.csv
INCOZ - NZNV,INCOZ - WSSS,False,A320.csv
INCOZ - NZQE,INCOZ - WSSS,False,A320.csv
INCOZ - NZQN,INCOZ - WSSS,False,A320.csv
INCOZ - NZRO,INCOZ - WSSS,False,A320.csv
INCOZ - NZTL,INCOZ - WSSS,False,A320.csv
INCOZ - NZWN,INCOZ - WSSS,False,A320.csv
INCOZ - NZWR,INCOZ - WSSS,False,A320.csv
INCOZ - NZWS,INCOZ - WSSS,False,A320.csv
INCOZ - RJAA,INCOZ - WSSS,False,A320.csv
INCOZ - RJCC,INCOZ - WSSS,False,A320.csv
INCOZ - RJOA,INCOZ - WSSS,False,A320.csv
INCOZ - RJOO,INCOZ - WSSS,False,A320.csv
INCOZ - RKPK,INCOZ - WSSS,False,A320.csv
INCOZ - VHHX,INCOZ - WSSS,False,A320.csv
INCOZ - VNKT,INCOZ - WSSS,False,A320.csv
INCOZ - WADD,INCOZ - WSSS,False,A320.csv
INCOZ - WSSS,INCOZ - WSSS,False,A320.csv
INCOZ - YBBN,INCOZ - WSSS,False,A320.csv
INCOZ - YBCG,INCOZ - WSSS,False,A320.csv
INCOZ - YBHM,INCOZ - WSSS,False,A320.csv
INCOZ - YBMK,INCOZ - WSSS,False,A320.csv
INCOZ - YBRK,INCOZ - WSSS,False,A320.csv
INCOZ - YBSU,INCOZ - WSSS,False,A320.csv
INCOZ - YMHB,INCOZ - WSSS,False,A320.csv
INCOZ - YMLT,INCOZ - WSSS,False,A320.csv
INCOZ - YMML,INCOZ - WSSS,False,A320.csv
INCOZ - YPAD,INCOZ - WSSS,False,A320.csv
INCOZ - YPPH,INCOZ - WSSS,False,A320.csv
INCOZ - YSCB,INCOZ - WSSS,False,A320.csv
INCOZ - YSSY,INCOZ - WSSS,False,A320.csv
INCOZ - NFFN,INCOZ - YBBN,False,A320.csv
INCOZ - NZAA,INCOZ - YBBN,True,A320.csv
INCOZ - NZCH,INCOZ - YBBN,True,A320.csv
INCOZ - NZGS,INCOZ - YBBN,False,A320.csv
INCOZ - NZMF,INCOZ - YBBN,False,A320.csv
INCOZ - NZMJ,INCOZ - YBBN,False,A320.csv
INCOZ - NZNS,INCOZ - YBBN,False,A320.csv
INCOZ - NZNV,INCOZ - YBBN,False,A320.csv
INCOZ - NZQE,INCOZ - YBBN,False,A320.csv
INCOZ - NZQN,INCOZ - YBBN,True,A320.csv
INCOZ - NZRO,INCOZ - YBBN,False,A320.csv
INCOZ - NZTL,INCOZ - YBBN,False,A320.csv
INCOZ - NZWN,INCOZ - YBBN,True,A320.csv
INCOZ - NZWR,INCOZ - YBBN,False,A320.csv
INCOZ - NZWS,INCOZ - YBBN,False,A320.csv
INCOZ - RJAA,INCOZ - YBBN,False,A320.csv
INCOZ - RJCC,INCOZ - YBBN,False,A320.csv
INCOZ - RJOA,INCOZ - YBBN,False,A320.csv
INCOZ - RJOO,INCOZ - YBBN,False,A320.csv
INCOZ - RKPK,INCOZ - YBBN,False,A320.csv
INCOZ - VHHX,INCOZ - YBBN,False,A320.csv
INCOZ - VNKT,INCOZ - YBBN,False,A320.csv
INCOZ - WADD,INCOZ - YBBN,False,A320.csv
INCOZ - WSSS,INCOZ - YBBN,False,A320.csv
INCOZ - YBBN,INCOZ - YBBN,False,A320.csv
INCOZ - YBCG,INCOZ - YBBN,False,A320.csv
INCOZ - YBHM,INCOZ - YBBN,True,A320.csv
INCOZ - YBMK,INCOZ - YBBN,False,A320.csv
INCOZ - YBRK,INCOZ - YBBN,False,A320.csv
INCOZ - YBSU,INCOZ - YBBN,False,A320.csv
INCOZ - YMHB,INCOZ - YBBN,True,A320.csv
INCOZ - YMLT,INCOZ - YBBN,True,A320.csv
INCOZ - YMML,INCOZ - YBBN,True,A320.csv
INCOZ - YPAD,INCOZ - YBBN,True,A320.csv
INCOZ - YPPH,INCOZ - YBBN,True,A320.csv
INCOZ - YSCB,INCOZ - YBBN,True,A320.csv
INCOZ - YSSY,INCOZ - YBBN,True,A320.csv
INCOZ - NFFN,INCOZ - YBCG,False,A320.csv
INCOZ - NZAA,INCOZ - YBCG,True,A320.csv
INCOZ - NZCH,INCOZ - YBCG,True,A320.csv
INCOZ - NZGS,INCOZ - YBCG,False,A320.csv
INCOZ - NZMF,INCOZ - YBCG,False,A320.csv
INCOZ - NZMJ,INCOZ - YBCG,False,A320.csv
